probe_number,checkerboard_number,timestamps
544,17,20560.0
544,17,20570.0
544,17,20580.0
544,17,20590.0
544,17,20600.0
544,17,20610.0
544,17,20620.0
544,17,20630.0
544,17,20640.0
544,17,20650.0
544,17,20660.0
544,17,20670.0
544,17,20680.0
544,17,20690.0
547,17,20500.0
547,17,20510.0
547,17,20520.0
547,17,20530.0
547,17,20540.0
547,17,20550.0
547,17,20560.0
547,17,20570.0
547,17,20580.0
547,17,20590.0
547,17,20600.0
547,17,20610.0
547,17,20620.0
547,17,20630.0
547,17,20640.0
547,17,20650.0
547,17,20660.0
547,17,20670.0
547,17,20680.0
547,17,20690.0
549,17,20500.0
549,17,20510.0
549,17,20520.0
549,17,20530.0
549,17,20540.0
549,17,20550.0
549,17,20560.0
549,17,20570.0
549,17,20580.0
549,17,20590.0
549,17,20600.0
549,17,20610.0
549,17,20620.0
549,17,20630.0
549,17,20640.0
549,17,20650.0
549,17,20660.0
549,17,20670.0
549,17,20680.0
549,17,20690.0
560,17,20500.0
560,17,20510.0
560,17,20520.0
560,17,20530.0
560,17,20540.0
560,17,20550.0
560,17,20560.0
560,17,20570.0
560,17,20580.0
560,17,20590.0
560,17,20600.0
560,17,20610.0
560,17,20620.0
560,17,20630.0
560,17,20640.0
560,17,20650.0
560,17,20660.0
560,17,20670.0
560,17,20680.0
560,17,20690.0
568,17,20500.0
568,17,20510.0
568,17,20520.0
568,17,20530.0
568,17,20540.0
568,17,20550.0
568,17,20560.0
568,17,20570.0
568,17,20580.0
568,17,20590.0
568,17,20600.0
568,17,20610.0
568,17,20620.0
568,17,20630.0
568,17,20640.0
568,17,20650.0
568,17,20660.0
568,17,20670.0
568,17,20680.0
568,17,20690.0
574,17,20500.0
574,17,20510.0
574,17,20520.0
574,17,20530.0
574,17,20540.0
574,17,20550.0
574,17,20560.0
574,17,20570.0
574,17,20580.0
574,17,20590.0
574,17,20600.0
574,17,20610.0
574,17,20620.0
574,17,20630.0
574,17,20640.0
574,17,20650.0
574,17,20660.0
574,17,20670.0
574,17,20680.0
574,17,20690.0
582,17,20500.0
582,17,20510.0
582,17,20520.0
582,17,20530.0
582,17,20540.0
582,17,20550.0
582,17,20560.0
582,17,20570.0
582,17,20580.0
582,17,20590.0
582,17,20600.0
582,17,20610.0
582,17,20620.0
582,17,20630.0
582,17,20640.0
582,17,20650.0
582,17,20660.0
582,17,20670.0
582,17,20680.0
582,17,20690.0
586,17,20500.0
586,17,20510.0
586,17,20520.0
586,17,20530.0
586,17,20540.0
586,17,20550.0
586,17,20560.0
586,17,20570.0
586,17,20580.0
586,17,20590.0
586,17,20600.0
586,17,20610.0
586,17,20620.0
586,17,20630.0
586,17,20640.0
586,17,20650.0
586,17,20660.0
586,17,20670.0
586,17,20680.0
586,17,20690.0
588,17,20500.0
588,17,20510.0
588,17,20520.0
588,17,20530.0
588,17,20540.0
588,17,20550.0
588,17,20560.0
588,17,20570.0
588,17,20580.0
588,17,20590.0
588,17,20600.0
588,17,20610.0
588,17,20620.0
588,17,20630.0
588,17,20640.0
588,17,20650.0
588,17,20660.0
588,17,20670.0
588,17,20680.0
588,17,20690.0
593,17,20500.0
593,17,20510.0
593,17,20520.0
593,17,20530.0
593,17,20540.0
593,17,20550.0
593,17,20560.0
593,17,20570.0
593,17,20580.0
593,17,20590.0
593,17,20600.0
593,17,20610.0
593,17,20620.0
593,17,20630.0
593,17,20640.0
593,17,20650.0
593,17,20660.0
593,17,20670.0
593,17,20680.0
593,17,20690.0
597,17,20500.0
597,17,20510.0
597,17,20520.0
597,17,20530.0
597,17,20540.0
597,17,20550.0
597,17,20560.0
597,17,20570.0
597,17,20580.0
597,17,20590.0
597,17,20600.0
597,17,20610.0
597,17,20620.0
597,17,20630.0
597,17,20640.0
597,17,20650.0
597,17,20660.0
597,17,20670.0
597,17,20680.0
597,17,20690.0
598,17,20500.0
598,17,20510.0
598,17,20520.0
598,17,20530.0
598,17,20540.0
598,17,20550.0
598,17,20560.0
598,17,20570.0
598,17,20580.0
598,17,20590.0
598,17,20600.0
598,17,20610.0
598,17,20620.0
598,17,20630.0
598,17,20640.0
598,17,20650.0
598,17,20660.0
598,17,20670.0
598,17,20680.0
598,17,20690.0
604,17,20500.0
604,17,20510.0
604,17,20520.0
604,17,20530.0
604,17,20540.0
604,17,20550.0
604,17,20560.0
604,17,20570.0
604,17,20580.0
604,17,20590.0
604,17,20600.0
604,17,20610.0
604,17,20620.0
604,17,20630.0
604,17,20640.0
604,17,20650.0
604,17,20660.0
604,17,20670.0
604,17,20680.0
604,17,20690.0
606,17,20500.0
606,17,20510.0
606,17,20520.0
606,17,20530.0
606,17,20540.0
606,17,20550.0
606,17,20560.0
606,17,20570.0
606,17,20580.0
606,17,20590.0
606,17,20600.0
606,17,20610.0
606,17,20620.0
606,17,20630.0
606,17,20640.0
606,17,20650.0
606,17,20660.0
606,17,20670.0
606,17,20680.0
606,17,20690.0
607,17,20500.0
607,17,20510.0
607,17,20520.0
607,17,20530.0
607,17,20540.0
607,17,20550.0
607,17,20560.0
607,17,20570.0
607,17,20580.0
607,17,20590.0
607,17,20600.0
607,17,20610.0
607,17,20620.0
607,17,20630.0
607,17,20640.0
607,17,20650.0
607,17,20660.0
607,17,20670.0
607,17,20680.0
607,17,20690.0
613,17,20500.0
613,17,20510.0
613,17,20520.0
613,17,20530.0
613,17,20540.0
613,17,20550.0
613,17,20560.0
613,17,20570.0
613,17,20580.0
613,17,20590.0
613,17,20600.0
613,17,20610.0
613,17,20620.0
613,17,20630.0
613,17,20640.0
613,17,20650.0
613,17,20660.0
613,17,20670.0
613,17,20680.0
613,17,20690.0
616,17,20500.0
616,17,20510.0
616,17,20520.0
616,17,20530.0
616,17,20540.0
616,17,20550.0
616,17,20560.0
616,17,20570.0
616,17,20580.0
616,17,20590.0
616,17,20600.0
616,17,20610.0
616,17,20620.0
616,17,20630.0
616,17,20640.0
616,17,20650.0
616,17,20660.0
616,17,20670.0
616,17,20680.0
616,17,20690.0
623,17,20500.0
623,17,20510.0
623,17,20520.0
623,17,20530.0
623,17,20540.0
623,17,20550.0
623,17,20560.0
623,17,20570.0
623,17,20580.0
623,17,20590.0
623,17,20600.0
623,17,20610.0
623,17,20620.0
623,17,20630.0
623,17,20640.0
623,17,20650.0
623,17,20660.0
623,17,20670.0
623,17,20680.0
623,17,20690.0
625,17,20500.0
625,17,20510.0
625,17,20520.0
625,17,20530.0
625,17,20540.0
625,17,20550.0
625,17,20560.0
625,17,20570.0
625,17,20580.0
625,17,20590.0
625,17,20600.0
625,17,20610.0
625,17,20620.0
625,17,20630.0
625,17,20640.0
625,17,20650.0
625,17,20660.0
625,17,20670.0
625,17,20680.0
625,17,20690.0
632,17,20500.0
632,17,20510.0
632,17,20520.0
632,17,20530.0
632,17,20540.0
632,17,20550.0
632,17,20560.0
632,17,20570.0
632,17,20580.0
632,17,20590.0
632,17,20600.0
632,17,20610.0
632,17,20620.0
632,17,20630.0
632,17,20640.0
632,17,20650.0
632,17,20660.0
632,17,20670.0
632,17,20680.0
632,17,20690.0
638,17,20500.0
638,17,20510.0
638,17,20520.0
638,17,20530.0
638,17,20540.0
638,17,20550.0
638,17,20560.0
638,17,20570.0
638,17,20580.0
638,17,20590.0
638,17,20600.0
638,17,20610.0
638,17,20620.0
638,17,20630.0
638,17,20640.0
638,17,20650.0
638,17,20660.0
638,17,20670.0
638,17,20680.0
638,17,20690.0
656,17,20500.0
656,17,20510.0
656,17,20520.0
656,17,20530.0
656,17,20540.0
656,17,20550.0
656,17,20560.0
656,17,20570.0
656,17,20580.0
656,17,20590.0
656,17,20600.0
656,17,20610.0
656,17,20620.0
656,17,20630.0
656,17,20640.0
656,17,20650.0
656,17,20660.0
656,17,20670.0
656,17,20680.0
656,17,20690.0
660,17,20500.0
660,17,20510.0
660,17,20520.0
660,17,20530.0
660,17,20540.0
660,17,20550.0
660,17,20560.0
660,17,20570.0
660,17,20580.0
660,17,20590.0
660,17,20600.0
660,17,20610.0
660,17,20620.0
660,17,20630.0
660,17,20640.0
660,17,20650.0
660,17,20660.0
660,17,20670.0
660,17,20680.0
660,17,20690.0
667,17,20500.0
667,17,20510.0
667,17,20520.0
667,17,20530.0
667,17,20540.0
667,17,20550.0
667,17,20560.0
667,17,20570.0
667,17,20580.0
667,17,20590.0
667,17,20600.0
667,17,20610.0
667,17,20620.0
667,17,20630.0
667,17,20640.0
667,17,20650.0
667,17,20660.0
667,17,20670.0
667,17,20680.0
667,17,20690.0
668,17,20500.0
668,17,20510.0
668,17,20520.0
668,17,20530.0
668,17,20540.0
668,17,20550.0
668,17,20560.0
668,17,20570.0
668,17,20580.0
668,17,20590.0
668,17,20600.0
668,17,20610.0
668,17,20620.0
668,17,20630.0
668,17,20640.0
668,17,20650.0
668,17,20660.0
668,17,20670.0
668,17,20680.0
668,17,20690.0
674,17,20500.0
674,17,20510.0
674,17,20520.0
674,17,20530.0
674,17,20540.0
674,17,20550.0
674,17,20560.0
674,17,20570.0
674,17,20580.0
674,17,20590.0
674,17,20600.0
674,17,20610.0
674,17,20620.0
674,17,20630.0
674,17,20640.0
674,17,20650.0
674,17,20660.0
674,17,20670.0
674,17,20680.0
674,17,20690.0
1,18,21700.0
1,18,21710.0
1,18,21720.0
1,18,21730.0
1,18,21740.0
1,18,21750.0
1,18,21760.0
1,18,21770.0
1,18,21780.0
1,18,21790.0
1,18,21800.0
1,18,21810.0
1,18,21820.0
1,18,21830.0
1,18,21840.0
1,18,21850.0
1,18,21860.0
1,18,21870.0
1,18,21880.0
1,18,21890.0
11,18,21700.0
11,18,21710.0
11,18,21720.0
11,18,21730.0
11,18,21740.0
11,18,21750.0
11,18,21760.0
11,18,21770.0
11,18,21780.0
11,18,21790.0
11,18,21800.0
11,18,21810.0
11,18,21820.0
11,18,21830.0
11,18,21840.0
11,18,21850.0
11,18,21860.0
11,18,21870.0
11,18,21880.0
11,18,21890.0
15,18,21700.0
15,18,21710.0
15,18,21720.0
15,18,21730.0
15,18,21740.0
15,18,21750.0
15,18,21760.0
15,18,21770.0
15,18,21780.0
15,18,21790.0
15,18,21800.0
15,18,21810.0
15,18,21820.0
15,18,21830.0
15,18,21840.0
15,18,21850.0
15,18,21860.0
15,18,21870.0
15,18,21880.0
15,18,21890.0
19,18,21700.0
19,18,21710.0
19,18,21720.0
19,18,21730.0
19,18,21740.0
19,18,21750.0
19,18,21760.0
19,18,21770.0
19,18,21780.0
19,18,21790.0
19,18,21800.0
19,18,21810.0
19,18,21820.0
19,18,21830.0
19,18,21840.0
19,18,21850.0
19,18,21860.0
19,18,21870.0
19,18,21880.0
19,18,21890.0
23,18,21700.0
23,18,21710.0
23,18,21720.0
23,18,21730.0
23,18,21740.0
23,18,21750.0
23,18,21760.0
23,18,21770.0
23,18,21780.0
23,18,21790.0
23,18,21800.0
23,18,21810.0
23,18,21820.0
23,18,21830.0
23,18,21840.0
23,18,21850.0
23,18,21860.0
23,18,21870.0
23,18,21880.0
23,18,21890.0
26,18,21700.0
26,18,21710.0
26,18,21720.0
26,18,21730.0
26,18,21740.0
26,18,21750.0
26,18,21760.0
26,18,21770.0
26,18,21780.0
26,18,21790.0
26,18,21800.0
26,18,21810.0
26,18,21820.0
26,18,21830.0
26,18,21840.0
26,18,21850.0
26,18,21860.0
26,18,21870.0
26,18,21880.0
26,18,21890.0
30,18,21700.0
30,18,21710.0
30,18,21720.0
30,18,21730.0
30,18,21740.0
30,18,21750.0
30,18,21760.0
30,18,21770.0
30,18,21780.0
30,18,21790.0
30,18,21800.0
30,18,21810.0
30,18,21820.0
30,18,21830.0
30,18,21840.0
30,18,21850.0
30,18,21860.0
30,18,21870.0
30,18,21880.0
30,18,21890.0
36,18,21700.0
36,18,21710.0
36,18,21720.0
36,18,21730.0
36,18,21740.0
36,18,21750.0
36,18,21760.0
36,18,21770.0
36,18,21780.0
36,18,21790.0
36,18,21800.0
36,18,21810.0
36,18,21820.0
36,18,21830.0
36,18,21840.0
36,18,21850.0
36,18,21860.0
36,18,21870.0
36,18,21880.0
36,18,21890.0
66,18,21700.0
66,18,21710.0
66,18,21720.0
66,18,21730.0
66,18,21740.0
66,18,21750.0
66,18,21760.0
66,18,21770.0
66,18,21780.0
66,18,21790.0
66,18,21800.0
66,18,21810.0
66,18,21820.0
66,18,21830.0
66,18,21840.0
66,18,21850.0
66,18,21860.0
66,18,21870.0
66,18,21880.0
66,18,21890.0
67,18,21700.0
67,18,21710.0
67,18,21720.0
67,18,21730.0
67,18,21740.0
67,18,21750.0
67,18,21760.0
67,18,21770.0
67,18,21780.0
67,18,21790.0
67,18,21800.0
67,18,21810.0
67,18,21820.0
67,18,21830.0
67,18,21840.0
67,18,21850.0
67,18,21860.0
67,18,21870.0
67,18,21880.0
67,18,21890.0
68,18,21700.0
68,18,21710.0
68,18,21720.0
68,18,21730.0
68,18,21740.0
68,18,21750.0
68,18,21760.0
68,18,21770.0
68,18,21780.0
68,18,21790.0
68,18,21800.0
68,18,21810.0
68,18,21820.0
68,18,21830.0
68,18,21840.0
68,18,21850.0
68,18,21860.0
68,18,21870.0
68,18,21880.0
68,18,21890.0
79,18,21700.0
79,18,21710.0
79,18,21720.0
79,18,21730.0
79,18,21740.0
79,18,21750.0
79,18,21760.0
79,18,21770.0
79,18,21780.0
79,18,21790.0
79,18,21800.0
79,18,21810.0
79,18,21820.0
79,18,21830.0
79,18,21840.0
79,18,21850.0
79,18,21860.0
79,18,21870.0
79,18,21880.0
79,18,21890.0
82,18,21700.0
82,18,21710.0
82,18,21720.0
82,18,21730.0
82,18,21740.0
82,18,21750.0
82,18,21760.0
82,18,21770.0
82,18,21780.0
82,18,21790.0
82,18,21800.0
82,18,21810.0
82,18,21820.0
82,18,21830.0
82,18,21840.0
82,18,21850.0
82,18,21860.0
82,18,21870.0
82,18,21880.0
82,18,21890.0
86,18,21700.0
86,18,21710.0
86,18,21720.0
86,18,21730.0
86,18,21740.0
86,18,21750.0
86,18,21760.0
86,18,21770.0
86,18,21780.0
86,18,21790.0
86,18,21800.0
86,18,21810.0
86,18,21820.0
86,18,21830.0
86,18,21840.0
86,18,21850.0
86,18,21860.0
86,18,21870.0
86,18,21880.0
86,18,21890.0
91,18,21700.0
91,18,21710.0
91,18,21720.0
91,18,21730.0
91,18,21740.0
91,18,21750.0
91,18,21760.0
91,18,21770.0
91,18,21780.0
91,18,21790.0
91,18,21800.0
91,18,21810.0
91,18,21820.0
91,18,21830.0
91,18,21840.0
91,18,21850.0
91,18,21860.0
91,18,21870.0
91,18,21880.0
91,18,21890.0
94,18,21700.0
94,18,21710.0
94,18,21720.0
94,18,21730.0
94,18,21740.0
94,18,21750.0
94,18,21760.0
94,18,21770.0
94,18,21780.0
94,18,21790.0
94,18,21800.0
94,18,21810.0
94,18,21820.0
94,18,21830.0
94,18,21840.0
94,18,21850.0
94,18,21860.0
94,18,21870.0
94,18,21880.0
94,18,21890.0
101,18,21700.0
101,18,21710.0
101,18,21720.0
101,18,21730.0
101,18,21740.0
101,18,21750.0
101,18,21760.0
101,18,21770.0
101,18,21780.0
101,18,21790.0
101,18,21800.0
101,18,21810.0
101,18,21820.0
101,18,21830.0
101,18,21840.0
101,18,21850.0
101,18,21860.0
101,18,21870.0
101,18,21880.0
101,18,21890.0
109,18,21700.0
109,18,21710.0
109,18,21720.0
109,18,21730.0
109,18,21740.0
109,18,21750.0
109,18,21760.0
109,18,21770.0
109,18,21780.0
109,18,21790.0
109,18,21800.0
109,18,21810.0
109,18,21820.0
109,18,21830.0
109,18,21840.0
109,18,21850.0
109,18,21860.0
109,18,21870.0
109,18,21880.0
109,18,21890.0
110,18,21700.0
110,18,21710.0
110,18,21720.0
110,18,21730.0
110,18,21740.0
110,18,21750.0
110,18,21760.0
110,18,21770.0
110,18,21780.0
110,18,21790.0
110,18,21800.0
110,18,21810.0
110,18,21820.0
110,18,21830.0
110,18,21840.0
110,18,21850.0
110,18,21860.0
110,18,21870.0
110,18,21880.0
110,18,21890.0
126,18,21700.0
126,18,21710.0
126,18,21720.0
126,18,21730.0
126,18,21740.0
126,18,21750.0
126,18,21760.0
126,18,21770.0
126,18,21780.0
126,18,21790.0
126,18,21800.0
126,18,21810.0
126,18,21820.0
126,18,21830.0
126,18,21840.0
126,18,21850.0
126,18,21860.0
126,18,21870.0
126,18,21880.0
126,18,21890.0
129,18,21700.0
129,18,21710.0
129,18,21720.0
129,18,21730.0
129,18,21740.0
129,18,21750.0
129,18,21760.0
129,18,21770.0
129,18,21780.0
129,18,21790.0
129,18,21800.0
129,18,21810.0
129,18,21820.0
129,18,21830.0
129,18,21840.0
129,18,21850.0
129,18,21860.0
129,18,21870.0
129,18,21880.0
129,18,21890.0
131,18,21700.0
131,18,21710.0
131,18,21720.0
131,18,21730.0
131,18,21740.0
131,18,21750.0
131,18,21760.0
131,18,21770.0
131,18,21780.0
131,18,21790.0
131,18,21800.0
131,18,21810.0
131,18,21820.0
131,18,21830.0
131,18,21840.0
131,18,21850.0
131,18,21860.0
131,18,21870.0
131,18,21880.0
131,18,21890.0
146,18,21700.0
146,18,21710.0
146,18,21720.0
146,18,21730.0
146,18,21740.0
146,18,21750.0
146,18,21760.0
146,18,21770.0
146,18,21780.0
146,18,21790.0
146,18,21800.0
146,18,21810.0
146,18,21820.0
146,18,21830.0
146,18,21840.0
146,18,21850.0
146,18,21860.0
146,18,21870.0
146,18,21880.0
146,18,21890.0
147,18,21700.0
147,18,21710.0
147,18,21720.0
147,18,21730.0
147,18,21740.0
147,18,21750.0
147,18,21760.0
147,18,21770.0
147,18,21780.0
147,18,21790.0
147,18,21800.0
147,18,21810.0
147,18,21820.0
147,18,21830.0
147,18,21840.0
147,18,21850.0
147,18,21860.0
147,18,21870.0
147,18,21880.0
147,18,21890.0
148,18,21700.0
148,18,21710.0
148,18,21720.0
148,18,21730.0
148,18,21740.0
148,18,21750.0
148,18,21760.0
148,18,21770.0
148,18,21780.0
148,18,21790.0
148,18,21800.0
148,18,21810.0
148,18,21820.0
148,18,21830.0
148,18,21840.0
148,18,21850.0
148,18,21860.0
148,18,21870.0
148,18,21880.0
148,18,21890.0
149,18,21700.0
149,18,21710.0
149,18,21720.0
149,18,21730.0
149,18,21740.0
149,18,21750.0
149,18,21760.0
149,18,21770.0
149,18,21780.0
149,18,21790.0
149,18,21800.0
149,18,21810.0
149,18,21820.0
149,18,21830.0
149,18,21840.0
149,18,21850.0
149,18,21860.0
149,18,21870.0
149,18,21880.0
149,18,21890.0
155,18,21700.0
155,18,21710.0
155,18,21720.0
155,18,21730.0
155,18,21740.0
155,18,21750.0
155,18,21760.0
155,18,21770.0
155,18,21780.0
155,18,21790.0
155,18,21800.0
155,18,21810.0
155,18,21820.0
155,18,21830.0
155,18,21840.0
155,18,21850.0
155,18,21860.0
155,18,21870.0
155,18,21880.0
155,18,21890.0
156,18,21700.0
156,18,21710.0
156,18,21720.0
156,18,21730.0
156,18,21740.0
156,18,21750.0
156,18,21760.0
156,18,21770.0
156,18,21780.0
156,18,21790.0
156,18,21800.0
156,18,21810.0
156,18,21820.0
156,18,21830.0
156,18,21840.0
156,18,21850.0
156,18,21860.0
156,18,21870.0
156,18,21880.0
156,18,21890.0
187,18,21700.0
187,18,21710.0
187,18,21720.0
187,18,21730.0
187,18,21740.0
187,18,21750.0
187,18,21760.0
187,18,21770.0
187,18,21780.0
187,18,21790.0
187,18,21800.0
187,18,21810.0
187,18,21820.0
187,18,21830.0
187,18,21840.0
187,18,21850.0
187,18,21860.0
187,18,21870.0
187,18,21880.0
187,18,21890.0
188,18,21700.0
188,18,21710.0
188,18,21720.0
188,18,21730.0
188,18,21740.0
188,18,21750.0
188,18,21760.0
188,18,21770.0
188,18,21780.0
188,18,21790.0
188,18,21800.0
188,18,21810.0
188,18,21820.0
188,18,21830.0
188,18,21840.0
188,18,21850.0
188,18,21860.0
188,18,21870.0
188,18,21880.0
188,18,21890.0
191,18,21700.0
191,18,21710.0
191,18,21720.0
191,18,21730.0
191,18,21740.0
191,18,21750.0
191,18,21760.0
191,18,21770.0
191,18,21780.0
191,18,21790.0
191,18,21800.0
191,18,21810.0
191,18,21820.0
191,18,21830.0
191,18,21840.0
191,18,21850.0
191,18,21860.0
191,18,21870.0
191,18,21880.0
191,18,21890.0
193,18,21700.0
193,18,21710.0
193,18,21720.0
193,18,21730.0
193,18,21740.0
193,18,21750.0
193,18,21760.0
193,18,21770.0
193,18,21780.0
193,18,21790.0
193,18,21800.0
193,18,21810.0
193,18,21820.0
193,18,21830.0
193,18,21840.0
193,18,21850.0
193,18,21860.0
193,18,21870.0
193,18,21880.0
193,18,21890.0
196,18,21700.0
196,18,21710.0
196,18,21720.0
196,18,21730.0
196,18,21740.0
196,18,21750.0
196,18,21760.0
196,18,21770.0
196,18,21780.0
196,18,21790.0
196,18,21800.0
196,18,21810.0
196,18,21820.0
196,18,21830.0
196,18,21840.0
196,18,21850.0
196,18,21860.0
196,18,21870.0
196,18,21880.0
196,18,21890.0
207,18,21700.0
207,18,21710.0
207,18,21720.0
207,18,21730.0
207,18,21740.0
207,18,21750.0
207,18,21760.0
207,18,21770.0
207,18,21780.0
207,18,21790.0
207,18,21800.0
207,18,21810.0
207,18,21820.0
207,18,21830.0
207,18,21840.0
207,18,21850.0
207,18,21860.0
207,18,21870.0
207,18,21880.0
207,18,21890.0
210,18,21700.0
210,18,21710.0
210,18,21720.0
210,18,21730.0
210,18,21740.0
210,18,21750.0
210,18,21760.0
210,18,21770.0
210,18,21780.0
210,18,21790.0
210,18,21800.0
210,18,21810.0
210,18,21820.0
210,18,21830.0
210,18,21840.0
210,18,21850.0
210,18,21860.0
210,18,21870.0
210,18,21880.0
210,18,21890.0
211,18,21700.0
211,18,21710.0
211,18,21720.0
211,18,21730.0
211,18,21740.0
211,18,21750.0
211,18,21760.0
211,18,21770.0
211,18,21780.0
211,18,21790.0
211,18,21800.0
211,18,21810.0
211,18,21820.0
211,18,21830.0
211,18,21840.0
211,18,21850.0
211,18,21860.0
211,18,21870.0
211,18,21880.0
211,18,21890.0
213,18,21700.0
213,18,21710.0
213,18,21720.0
213,18,21730.0
213,18,21740.0
213,18,21750.0
213,18,21760.0
213,18,21770.0
213,18,21780.0
213,18,21790.0
213,18,21800.0
213,18,21810.0
213,18,21820.0
213,18,21830.0
213,18,21840.0
213,18,21850.0
213,18,21860.0
213,18,21870.0
213,18,21880.0
213,18,21890.0
217,18,21700.0
217,18,21710.0
217,18,21720.0
217,18,21730.0
217,18,21740.0
217,18,21750.0
217,18,21760.0
217,18,21770.0
217,18,21780.0
217,18,21790.0
217,18,21800.0
217,18,21810.0
217,18,21820.0
217,18,21830.0
217,18,21840.0
217,18,21850.0
217,18,21860.0
217,18,21870.0
217,18,21880.0
217,18,21890.0
220,18,21700.0
220,18,21710.0
220,18,21720.0
220,18,21730.0
220,18,21740.0
220,18,21750.0
220,18,21760.0
220,18,21770.0
220,18,21780.0
220,18,21790.0
220,18,21800.0
220,18,21810.0
220,18,21820.0
220,18,21830.0
220,18,21840.0
220,18,21850.0
220,18,21860.0
220,18,21870.0
220,18,21880.0
220,18,21890.0
226,18,21700.0
226,18,21710.0
226,18,21720.0
226,18,21730.0
226,18,21740.0
226,18,21750.0
226,18,21760.0
226,18,21770.0
226,18,21780.0
226,18,21790.0
226,18,21800.0
226,18,21810.0
226,18,21820.0
226,18,21830.0
226,18,21840.0
226,18,21850.0
226,18,21860.0
226,18,21870.0
226,18,21880.0
226,18,21890.0
234,18,21700.0
234,18,21710.0
234,18,21720.0
234,18,21730.0
234,18,21740.0
234,18,21750.0
234,18,21760.0
234,18,21770.0
234,18,21780.0
234,18,21790.0
234,18,21800.0
234,18,21810.0
234,18,21820.0
234,18,21830.0
234,18,21840.0
234,18,21850.0
234,18,21860.0
234,18,21870.0
234,18,21880.0
234,18,21890.0
236,18,21700.0
236,18,21710.0
236,18,21720.0
236,18,21730.0
236,18,21740.0
236,18,21750.0
236,18,21760.0
236,18,21770.0
236,18,21780.0
236,18,21790.0
236,18,21800.0
236,18,21810.0
236,18,21820.0
236,18,21830.0
236,18,21840.0
236,18,21850.0
236,18,21860.0
236,18,21870.0
236,18,21880.0
236,18,21890.0
237,18,21700.0
237,18,21710.0
237,18,21720.0
237,18,21730.0
237,18,21740.0
237,18,21750.0
237,18,21760.0
237,18,21770.0
237,18,21780.0
237,18,21790.0
237,18,21800.0
237,18,21810.0
237,18,21820.0
237,18,21830.0
237,18,21840.0
237,18,21850.0
237,18,21860.0
237,18,21870.0
237,18,21880.0
237,18,21890.0
241,18,21700.0
241,18,21710.0
241,18,21720.0
241,18,21730.0
241,18,21740.0
241,18,21750.0
241,18,21760.0
241,18,21770.0
241,18,21780.0
241,18,21790.0
241,18,21800.0
241,18,21810.0
241,18,21820.0
241,18,21830.0
241,18,21840.0
241,18,21850.0
241,18,21860.0
241,18,21870.0
241,18,21880.0
241,18,21890.0
249,18,21700.0
249,18,21710.0
249,18,21720.0
249,18,21730.0
249,18,21740.0
249,18,21750.0
249,18,21760.0
249,18,21770.0
249,18,21780.0
249,18,21790.0
249,18,21800.0
249,18,21810.0
249,18,21820.0
249,18,21830.0
249,18,21840.0
249,18,21850.0
249,18,21860.0
249,18,21870.0
249,18,21880.0
249,18,21890.0
250,18,21700.0
250,18,21710.0
250,18,21720.0
250,18,21730.0
250,18,21740.0
250,18,21750.0
250,18,21760.0
250,18,21770.0
250,18,21780.0
250,18,21790.0
250,18,21800.0
250,18,21810.0
250,18,21820.0
250,18,21830.0
250,18,21840.0
250,18,21850.0
250,18,21860.0
250,18,21870.0
250,18,21880.0
250,18,21890.0
260,18,21700.0
260,18,21710.0
260,18,21720.0
260,18,21730.0
260,18,21740.0
260,18,21750.0
260,18,21760.0
260,18,21770.0
260,18,21780.0
260,18,21790.0
260,18,21800.0
260,18,21810.0
260,18,21820.0
260,18,21830.0
260,18,21840.0
260,18,21850.0
260,18,21860.0
260,18,21870.0
260,18,21880.0
260,18,21890.0
266,18,21700.0
266,18,21710.0
266,18,21720.0
266,18,21730.0
266,18,21740.0
266,18,21750.0
266,18,21760.0
266,18,21770.0
266,18,21780.0
266,18,21790.0
266,18,21800.0
266,18,21810.0
266,18,21820.0
266,18,21830.0
266,18,21840.0
266,18,21850.0
266,18,21860.0
266,18,21870.0
266,18,21880.0
266,18,21890.0
274,18,21700.0
274,18,21710.0
274,18,21720.0
274,18,21730.0
274,18,21740.0
274,18,21750.0
274,18,21760.0
274,18,21770.0
274,18,21780.0
274,18,21790.0
274,18,21800.0
274,18,21810.0
274,18,21820.0
274,18,21830.0
274,18,21840.0
274,18,21850.0
274,18,21860.0
274,18,21870.0
274,18,21880.0
274,18,21890.0
283,18,21700.0
283,18,21710.0
283,18,21720.0
283,18,21730.0
283,18,21740.0
283,18,21750.0
283,18,21760.0
283,18,21770.0
283,18,21780.0
283,18,21790.0
283,18,21800.0
283,18,21810.0
283,18,21820.0
283,18,21830.0
283,18,21840.0
283,18,21850.0
283,18,21860.0
283,18,21870.0
283,18,21880.0
283,18,21890.0
289,18,21700.0
289,18,21710.0
289,18,21720.0
289,18,21730.0
289,18,21740.0
289,18,21750.0
289,18,21760.0
289,18,21770.0
289,18,21780.0
289,18,21790.0
289,18,21800.0
289,18,21810.0
289,18,21820.0
289,18,21830.0
289,18,21840.0
289,18,21850.0
289,18,21860.0
289,18,21870.0
289,18,21880.0
289,18,21890.0
293,18,21700.0
293,18,21710.0
293,18,21720.0
293,18,21730.0
293,18,21740.0
293,18,21750.0
293,18,21760.0
293,18,21770.0
293,18,21780.0
293,18,21790.0
293,18,21800.0
293,18,21810.0
293,18,21820.0
293,18,21830.0
293,18,21840.0
293,18,21850.0
293,18,21860.0
293,18,21870.0
293,18,21880.0
